地区,自治体,学校No,学校名,種別,機器No,SN
岐阜地区,岐阜市,20,岩野田小,生徒,0229,J8JGE82O
岐阜地区,岐阜市,20,岩野田小,生徒,0230,ZUGX6CGN
岐阜地区,岐阜市,20,岩野田小,生徒,0231,3MV5TCDF
岐阜地区,岐阜市,20,岩野田小,生徒,0232,A53IKMOM
岐阜地区,岐阜市,20,岩野田小,生徒,0233,Z0FDQ5NR
岐阜地区,岐阜市,20,岩野田小,生徒,0234,3BHH2JQ8
岐阜地区,岐阜市,20,岩野田小,生徒,0235,DDWHB0T1
岐阜地区,岐阜市,20,岩野田小,生徒,0236,1F69QXXP
岐阜地区,岐阜市,20,岩野田小,生徒,0237,IV09RIK9
岐阜地区,岐阜市,20,岩野田小,生徒,0238,4D62J5OE
岐阜地区,岐阜市,20,岩野田小,生徒,0239,VKXFNTS2
岐阜地区,岐阜市,20,岩野田小,生徒,0240,6XI9J5WJ
岐阜地区,岐阜市,20,岩野田小,生徒,0241,V1G6FL64
岐阜地区,岐阜市,20,岩野田小,生徒,0242,6SMFT53P
岐阜地区,岐阜市,20,岩野田小,生徒,0243,XG6DQQBW
岐阜地区,岐阜市,20,岩野田小,生徒,0244,I6447XFO
岐阜地区,岐阜市,20,岩野田小,生徒,0245,NAV1XMDM
岐阜地区,岐阜市,20,岩野田小,生徒,0246,7KAF2A2T
岐阜地区,岐阜市,20,岩野田小,生徒,0247,QNCMRZCU
岐阜地区,岐阜市,20,岩野田小,生徒,0248,GJ8WTH3U
岐阜地区,岐阜市,20,岩野田小,生徒,0249,PJM6PVPS
岐阜地区,岐阜市,20,岩野田小,生徒,0250,GO6P16EP
岐阜地区,岐阜市,20,岩野田小,生徒,0251,QJH9WDM4
岐阜地区,岐阜市,20,岩野田小,生徒,0252,ISLWZZR6
岐阜地区,岐阜市,20,岩野田小,生徒,0253,DBISSPYE
岐阜地区,岐阜市,20,岩野田小,生徒,0254,WEFMD3Y6
岐阜地区,岐阜市,20,岩野田小,生徒,0255,1RWJHD24
岐阜地区,岐阜市,20,岩野田小,生徒,0256,AIEW9HT9
岐阜地区,岐阜市,20,岩野田小,生徒,0257,XDZ9URNV
岐阜地区,岐阜市,20,岩野田小,生徒,0258,786JSKZP
岐阜地区,岐阜市,20,岩野田小,生徒,0259,2FF984ML
岐阜地区,岐阜市,20,岩野田小,生徒,0260,MFRYNH0K
岐阜地区,岐阜市,20,岩野田小,生徒,0261,ASRMR2MD
岐阜地区,岐阜市,20,岩野田小,生徒,0262,DDGJ1S18
岐阜地区,岐阜市,20,岩野田小,生徒,0263,0E0QN2XC
岐阜地区,岐阜市,20,岩野田小,生徒,0264,57AC6HKB
岐阜地区,岐阜市,20,岩野田小,生徒,0265,PCCB1X2W
岐阜地区,岐阜市,20,岩野田小,生徒,0266,5F9LQYQM
岐阜地区,岐阜市,20,岩野田小,生徒,0267,74VR9YDG
岐阜地区,岐阜市,20,岩野田小,生徒,0268,BW8GB32T
岐阜地区,岐阜市,20,岩野田小,生徒,0269,HW6XWH68
岐阜地区,岐阜市,20,岩野田小,生徒,0270,UWRV7ZBC
岐阜地区,岐阜市,20,岩野田小,生徒,0271,JWIA4D0F
岐阜地区,岐阜市,20,岩野田小,生徒,0272,MIUCT5VM
岐阜地区,岐阜市,20,岩野田小,生徒,0273,O1RKC8N6
岐阜地区,岐阜市,20,岩野田小,生徒,0274,455I74LB
岐阜地区,岐阜市,20,岩野田小,生徒,0275,PZOZ5F8Z
岐阜地区,岐阜市,20,岩野田小,生徒,0276,XOVCDPDP
岐阜地区,岐阜市,20,岩野田小,生徒,0277,BRZYHAPM
岐阜地区,岐阜市,20,岩野田小,生徒,0278,36YEMETN
岐阜地区,岐阜市,20,岩野田小,生徒,0279,4ZNKD6EL
岐阜地区,岐阜市,20,岩野田小,生徒,0280,UJMOUXEZ
岐阜地区,岐阜市,20,岩野田小,生徒,0281,GWOYNEIQ
岐阜地区,岐阜市,20,岩野田小,生徒,0282,QI5DFY15
岐阜地区,岐阜市,20,岩野田小,生徒,0283,72TGQUG0
岐阜地区,岐阜市,20,岩野田小,生徒,0284,ZHGIVM7X
岐阜地区,岐阜市,20,岩野田小,生徒,0285,5HUNE8YM
岐阜地区,岐阜市,20,岩野田小,生徒,0286,OIUFXFJ4
岐阜地区,岐阜市,20,岩野田小,生徒,0287,RYUYCHI1
岐阜地区,岐阜市,20,岩野田小,生徒,0288,U464NENN
岐阜地区,岐阜市,20,岩野田小,生徒,0289,9TS0XPUS
岐阜地区,岐阜市,20,岩野田小,生徒,0290,YKE5CIO7
岐阜地区,岐阜市,20,岩野田小,生徒,0291,XV73IHQ4
岐阜地区,岐阜市,20,岩野田小,生徒,0292,CYQDXGSO
岐阜地区,岐阜市,20,岩野田小,生徒,0293,B3DYIRB8
岐阜地区,岐阜市,20,岩野田小,生徒,0294,M06UET6H
岐阜地区,岐阜市,20,岩野田小,生徒,0295,68O29EQQ
岐阜地区,岐阜市,20,岩野田小,生徒,0296,KKB3BPHC
岐阜地区,岐阜市,20,岩野田小,生徒,0297,RMN8VHW6
岐阜地区,岐阜市,20,岩野田小,生徒,0298,WZC7PXST
岐阜地区,岐阜市,20,岩野田小,生徒,0299,5MPUIKTU
岐阜地区,岐阜市,20,岩野田小,生徒,0300,IP9NH08I
岐阜地区,岐阜市,20,岩野田小,生徒,0301,HZY14FAD
岐阜地区,岐阜市,20,岩野田小,生徒,0302,T8S87S5H
岐阜地区,岐阜市,20,岩野田小,生徒,0303,GS3K3P4O
岐阜地区,岐阜市,20,岩野田小,生徒,0304,6MKE0SDR
岐阜地区,岐阜市,20,岩野田小,生徒,0305,UHXJQ8GL
岐阜地区,岐阜市,20,岩野田小,生徒,0306,HA1SUNP9
岐阜地区,岐阜市,20,岩野田小,生徒,0307,LNATPOCN
岐阜地区,岐阜市,20,岩野田小,生徒,0308,LW30XK3R
岐阜地区,岐阜市,20,岩野田小,生徒,0309,U9TBAZMP
岐阜地区,岐阜市,20,岩野田小,生徒,0310,SN4G8KR2
岐阜地区,岐阜市,20,岩野田小,生徒,0311,5TCL6Z5Q
岐阜地区,岐阜市,20,岩野田小,生徒,0312,JT9SB4BQ
岐阜地区,岐阜市,20,岩野田小,生徒,0313,L7F9L4K6
岐阜地区,岐阜市,20,岩野田小,生徒,0314,8GO9EMOX
岐阜地区,岐阜市,20,岩野田小,生徒,0315,GHA3UXDS
岐阜地区,岐阜市,20,岩野田小,生徒,0316,DUG86QOC
岐阜地区,岐阜市,20,岩野田小,生徒,0317,KXMCTMED
岐阜地区,岐阜市,20,岩野田小,生徒,0318,JVS0MDA6
岐阜地区,岐阜市,20,岩野田小,生徒,0319,41RT44UN
岐阜地区,岐阜市,20,岩野田小,生徒,0320,ICFKXRO3
岐阜地区,岐阜市,20,岩野田小,生徒,0321,E90HNJ99
岐阜地区,岐阜市,20,岩野田小,生徒,0322,NGNUWQEG
岐阜地区,岐阜市,20,岩野田小,生徒,0323,3NH24GH3
岐阜地区,岐阜市,20,岩野田小,生徒,0324,KFQ876ZF
岐阜地区,岐阜市,20,岩野田小,生徒,0325,HWF8ZSZH
岐阜地区,岐阜市,20,岩野田小,生徒,0326,FU4P1MF9
岐阜地区,岐阜市,20,岩野田小,生徒,0327,RCH9A06R
岐阜地区,岐阜市,20,岩野田小,生徒,0328,D0JVPBEU
岐阜地区,岐阜市,20,岩野田小,生徒,0329,LDJ8JQLC
岐阜地区,岐阜市,20,岩野田小,生徒,0330,YGIY1F3Z
岐阜地区,岐阜市,20,岩野田小,生徒,0331,ZEKYGTT7
岐阜地区,岐阜市,20,岩野田小,生徒,0332,1V4TZTE6
岐阜地区,岐阜市,20,岩野田小,生徒,0333,OJEO5V1X
岐阜地区,岐阜市,20,岩野田小,生徒,0334,2JDS1GHK
岐阜地区,岐阜市,20,岩野田小,生徒,0335,M3KAVEFW
岐阜地区,岐阜市,20,岩野田小,生徒,0336,R50V7T0G
岐阜地区,岐阜市,20,岩野田小,生徒,0337,MSSMLWWG
岐阜地区,岐阜市,20,岩野田小,生徒,0338,81K9M7K0
岐阜地区,岐阜市,20,岩野田小,生徒,0339,BGSDMH1O
岐阜地区,岐阜市,20,岩野田小,生徒,0340,JH0XQFK6
岐阜地区,岐阜市,20,岩野田小,生徒,0341,Q53KSTUJ
岐阜地区,岐阜市,20,岩野田小,生徒,0342,XP55WOKQ
岐阜地区,岐阜市,20,岩野田小,生徒,0343,E8YMJVSX
岐阜地区,岐阜市,20,岩野田小,生徒,0344,L4CJ7E5G
岐阜地区,岐阜市,21,黒野小,生徒,0001,WUAZMYTI
岐阜地区,岐阜市,21,黒野小,生徒,0002,LZLIIHV3
岐阜地区,岐阜市,21,黒野小,生徒,0003,SUCST9EC
岐阜地区,岐阜市,21,黒野小,生徒,0004,4CD6HZUW
岐阜地区,岐阜市,21,黒野小,生徒,0005,VZUJRO7F
岐阜地区,岐阜市,21,黒野小,生徒,0006,VWNXCUMK
岐阜地区,岐阜市,21,黒野小,生徒,0007,FHWONGM9
岐阜地区,岐阜市,21,黒野小,生徒,0008,P61163E2
岐阜地区,岐阜市,21,黒野小,生徒,0009,PKM53K7B
岐阜地区,岐阜市,21,黒野小,生徒,0010,H0AFMJQV
岐阜地区,岐阜市,21,黒野小,生徒,0011,HCXK4N5C
岐阜地区,岐阜市,21,黒野小,生徒,0012,NJ5CGXW8
岐阜地区,岐阜市,21,黒野小,生徒,0013,6X46PRBR
岐阜地区,岐阜市,21,黒野小,生徒,0014,NDT41Y50
岐阜地区,岐阜市,21,黒野小,生徒,0015,GZACRUB5
岐阜地区,岐阜市,21,黒野小,生徒,0016,R8SQZCQM
岐阜地区,岐阜市,21,黒野小,生徒,0017,8QUMRB06
岐阜地区,岐阜市,21,黒野小,生徒,0018,0NTPHTW6
岐阜地区,岐阜市,21,黒野小,生徒,0019,Q8KVAKN8
岐阜地区,岐阜市,21,黒野小,生徒,0020,XY64T02U
岐阜地区,岐阜市,21,黒野小,生徒,0021,C3RPT3BH
岐阜地区,岐阜市,21,黒野小,生徒,0022,JFLF2K52
岐阜地区,岐阜市,21,黒野小,生徒,0023,4I0CP8MA
岐阜地区,岐阜市,21,黒野小,生徒,0024,Y3IKP2JP
岐阜地区,岐阜市,21,黒野小,生徒,0025,LCOTXNLW
岐阜地区,岐阜市,21,黒野小,生徒,0026,EU5XIX6H
岐阜地区,岐阜市,21,黒野小,生徒,0027,7EBTK3W8
岐阜地区,岐阜市,21,黒野小,生徒,0028,77F6UZXF
岐阜地区,岐阜市,21,黒野小,生徒,0029,HKWKMU0M
岐阜地区,岐阜市,21,黒野小,生徒,0030,60MK3446
岐阜地区,岐阜市,21,黒野小,生徒,0031,TYE9IA2S
岐阜地区,岐阜市,21,黒野小,生徒,0032,75UXGPWM
岐阜地区,岐阜市,21,黒野小,生徒,0033,NXF00I2J
岐阜地区,岐阜市,21,黒野小,生徒,0034,XAXJEXL7
岐阜地区,岐阜市,21,黒野小,生徒,0035,YGYGVVZQ
岐阜地区,岐阜市,21,黒野小,生徒,0036,YIF60LKB
岐阜地区,岐阜市,21,黒野小,生徒,0037,8F7GXFQZ
岐阜地区,岐阜市,21,黒野小,生徒,0038,616WOP39
岐阜地区,岐阜市,21,黒野小,生徒,0039,A1D3HVD8
岐阜地区,岐阜市,21,黒野小,生徒,0040,HJVZR8PB
岐阜地区,岐阜市,21,黒野小,生徒,0041,XHRFLW7X
岐阜地区,岐阜市,21,黒野小,生徒,0042,771M5XXA
岐阜地区,岐阜市,21,黒野小,生徒,0043,LBFDJLJW
岐阜地区,岐阜市,21,黒野小,生徒,0044,QL46VBJO
岐阜地区,岐阜市,21,黒野小,生徒,0045,KJ2FO2XL
岐阜地区,岐阜市,21,黒野小,生徒,0046,U6MGPERM
岐阜地区,岐阜市,21,黒野小,生徒,0047,BF489GTY
岐阜地区,岐阜市,21,黒野小,生徒,0048,U5HE9J59
岐阜地区,岐阜市,21,黒野小,生徒,0049,7B6Q6AB2
岐阜地区,岐阜市,21,黒野小,生徒,0050,UMWB6O1Q
岐阜地区,岐阜市,21,黒野小,生徒,0051,C62K3DOU
岐阜地区,岐阜市,21,黒野小,生徒,0052,ZOHPFB9J
岐阜地区,岐阜市,21,黒野小,生徒,0053,QDI4SOS7
岐阜地区,岐阜市,21,黒野小,生徒,0054,4AH6TCE7
岐阜地区,岐阜市,21,黒野小,生徒,0055,QKOEN6V4
岐阜地区,岐阜市,21,黒野小,生徒,0056,Z5GW7EV0
岐阜地区,岐阜市,21,黒野小,生徒,0057,HEFM9QEJ
岐阜地区,岐阜市,21,黒野小,生徒,0058,4BUUHBSO
岐阜地区,岐阜市,21,黒野小,生徒,0059,TF7A82PN
岐阜地区,岐阜市,21,黒野小,生徒,0060,W8P90PXG
岐阜地区,岐阜市,21,黒野小,生徒,0061,PQFF0VUH
岐阜地区,岐阜市,21,黒野小,生徒,0062,PSGAYATP
岐阜地区,岐阜市,21,黒野小,生徒,0063,ELFI0P7S
岐阜地区,岐阜市,21,黒野小,生徒,0064,TC8DLH3H
岐阜地区,岐阜市,21,黒野小,生徒,0065,S4OUID60
岐阜地区,岐阜市,21,黒野小,生徒,0066,Y2R74GBZ
岐阜地区,岐阜市,21,黒野小,生徒,0067,NJP1TTFS
岐阜地区,岐阜市,21,黒野小,生徒,0068,WA4K0OJU
岐阜地区,岐阜市,21,黒野小,生徒,0069,DXMB0VH9
岐阜地区,岐阜市,21,黒野小,生徒,0070,LV4W42ID
岐阜地区,岐阜市,21,黒野小,生徒,0071,EFFERJDA
岐阜地区,岐阜市,21,黒野小,生徒,0072,XISAM5QP
岐阜地区,岐阜市,21,黒野小,生徒,0073,5EG0Q2D0
岐阜地区,岐阜市,21,黒野小,生徒,0074,Z66XXQ5X
岐阜地区,岐阜市,21,黒野小,生徒,0075,R9T77GCS
岐阜地区,岐阜市,21,黒野小,生徒,0076,37RRITJP
岐阜地区,岐阜市,21,黒野小,生徒,0077,JS5LP51Z
岐阜地区,岐阜市,21,黒野小,生徒,0078,RCCSRD0Q
岐阜地区,岐阜市,21,黒野小,生徒,0079,PENJYDC3
岐阜地区,岐阜市,21,黒野小,生徒,0080,7S5VAQY4
岐阜地区,岐阜市,21,黒野小,生徒,0081,COCKPLCW
岐阜地区,岐阜市,21,黒野小,生徒,0082,TPK3QCE5
岐阜地区,岐阜市,21,黒野小,生徒,0083,OX48KANQ
岐阜地区,岐阜市,21,黒野小,生徒,0084,QUSK1O9Y
岐阜地区,岐阜市,21,黒野小,生徒,0085,FY9CRX68
岐阜地区,岐阜市,21,黒野小,生徒,0086,TIMLIZLF
岐阜地区,岐阜市,21,黒野小,生徒,0087,NHQPE7PX
岐阜地区,岐阜市,21,黒野小,生徒,0088,GWQ7H9FI
岐阜地区,岐阜市,21,黒野小,生徒,0089,WJHS66IG
岐阜地区,岐阜市,21,黒野小,生徒,0090,2DYBM8GS
岐阜地区,岐阜市,21,黒野小,生徒,0091,JFYQ1D8A
岐阜地区,岐阜市,21,黒野小,生徒,0092,A3CD9KGG
岐阜地区,岐阜市,21,黒野小,生徒,0093,FYAOSHY8
岐阜地区,岐阜市,21,黒野小,生徒,0094,UF2MX8F7
岐阜地区,岐阜市,21,黒野小,生徒,0095,PQO05RM5
岐阜地区,岐阜市,21,黒野小,生徒,0096,KDLM97PI
岐阜地区,岐阜市,21,黒野小,生徒,0097,FQ6KSGP0
岐阜地区,岐阜市,21,黒野小,生徒,0098,B18PQS8Z
岐阜地区,岐阜市,21,黒野小,生徒,0099,EWMD56GJ
岐阜地区,岐阜市,21,黒野小,生徒,0100,DUOU6616
岐阜地区,岐阜市,21,黒野小,生徒,0101,EPTH158Q
岐阜地区,岐阜市,21,黒野小,生徒,0102,B8DEE9BE
岐阜地区,岐阜市,21,黒野小,生徒,0103,VP6M6DZ5
岐阜地区,岐阜市,21,黒野小,生徒,0104,0Z34F1AG
岐阜地区,岐阜市,21,黒野小,生徒,0105,5490M2YP
岐阜地区,岐阜市,21,黒野小,生徒,0106,TYKYYKZ3
岐阜地区,岐阜市,21,黒野小,生徒,0107,X35E08KE
岐阜地区,岐阜市,21,黒野小,生徒,0108,3B7CDICH
岐阜地区,岐阜市,21,黒野小,生徒,0109,51QDLO92
岐阜地区,岐阜市,21,黒野小,生徒,0110,VD42EH3F
岐阜地区,岐阜市,21,黒野小,生徒,0111,Q13JK9E3
岐阜地区,岐阜市,21,黒野小,生徒,0112,HF9PR7E8
岐阜地区,岐阜市,21,黒野小,生徒,0113,NFJ4ULBL
岐阜地区,岐阜市,21,黒野小,生徒,0114,KKK7903A
岐阜地区,岐阜市,21,黒野小,生徒,0115,AD769BTR
岐阜地区,岐阜市,21,黒野小,生徒,0116,FLW70QK7
岐阜地区,岐阜市,21,黒野小,生徒,0117,A9GDN46Q
岐阜地区,岐阜市,21,黒野小,生徒,0118,X8XEP7QO
岐阜地区,岐阜市,21,黒野小,生徒,0119,53T84SMA
岐阜地区,岐阜市,21,黒野小,生徒,0120,1KW6OIZQ
岐阜地区,岐阜市,21,黒野小,生徒,0121,OR2HAV26
岐阜地区,岐阜市,21,黒野小,生徒,0122,7EQLKCW6
岐阜地区,岐阜市,21,黒野小,生徒,0123,C2JHMA9H
岐阜地区,岐阜市,21,黒野小,生徒,0124,723L97Z3
岐阜地区,岐阜市,21,黒野小,生徒,0125,DUUPY38V
岐阜地区,岐阜市,21,黒野小,生徒,0126,DQPWI9GW
岐阜地区,岐阜市,21,黒野小,生徒,0127,32HW1KOV
岐阜地区,岐阜市,21,黒野小,生徒,0128,TFLF8YWV
岐阜地区,岐阜市,21,黒野小,生徒,0129,Y6MSPB6Z
岐阜地区,岐阜市,21,黒野小,生徒,0130,JFAURA9U
岐阜地区,岐阜市,21,黒野小,生徒,0131,MIP8ANKH
岐阜地区,岐阜市,21,黒野小,生徒,0132,WYM44G4I
岐阜地区,岐阜市,21,黒野小,生徒,0133,136KAZ01
岐阜地区,岐阜市,21,黒野小,生徒,0134,YT45W1AU
岐阜地区,岐阜市,21,黒野小,生徒,0135,XDY8W3BY
岐阜地区,岐阜市,21,黒野小,生徒,0136,9YB7WX6D
岐阜地区,岐阜市,21,黒野小,生徒,0137,O245ISEA
岐阜地区,岐阜市,21,黒野小,生徒,0138,Z6ASNW52
岐阜地区,岐阜市,21,黒野小,生徒,0139,47HW361W
岐阜地区,岐阜市,21,黒野小,生徒,0140,YBQ1LXS1
岐阜地区,岐阜市,21,黒野小,生徒,0141,N7GBL8L5
岐阜地区,岐阜市,21,黒野小,生徒,0142,5T6W2KQT
岐阜地区,岐阜市,21,黒野小,生徒,0143,YIF0QD0P
岐阜地区,岐阜市,21,黒野小,生徒,0144,NPR2IQ78
岐阜地区,岐阜市,21,黒野小,生徒,0145,Y4FAQBCU
岐阜地区,岐阜市,21,黒野小,生徒,0146,5SJ1A2CQ
岐阜地区,岐阜市,21,黒野小,生徒,0147,RJ4FEOMP
岐阜地区,岐阜市,21,黒野小,生徒,0148,GPJ8BNKG
岐阜地区,岐阜市,21,黒野小,生徒,0149,8D5U4N1W
岐阜地区,岐阜市,21,黒野小,生徒,0150,JK7QETJT
岐阜地区,岐阜市,21,黒野小,生徒,0151,0ZU1VTH2
岐阜地区,岐阜市,21,黒野小,生徒,0152,9T8KWTQY
岐阜地区,岐阜市,21,黒野小,生徒,0153,6335A5K8
岐阜地区,岐阜市,21,黒野小,生徒,0154,AWM86QEF
岐阜地区,岐阜市,21,黒野小,生徒,0155,X02XNM92
岐阜地区,岐阜市,21,黒野小,生徒,0156,KX4N9IGT
岐阜地区,岐阜市,21,黒野小,生徒,0157,24T8KBQU
岐阜地区,岐阜市,21,黒野小,生徒,0158,UJYLUEEY
岐阜地区,岐阜市,21,黒野小,生徒,0159,DZ86HNLH
岐阜地区,岐阜市,21,黒野小,生徒,0160,BXZFWYHZ
岐阜地区,岐阜市,21,黒野小,生徒,0161,S2QDMWRN
岐阜地区,岐阜市,21,黒野小,生徒,0162,B1TQHIQP
岐阜地区,岐阜市,21,黒野小,生徒,0163,NJUUKTC8
岐阜地区,岐阜市,21,黒野小,生徒,0164,KX6NKM0V
岐阜地区,岐阜市,21,黒野小,生徒,0165,XGK4WT73
岐阜地区,岐阜市,21,黒野小,生徒,0166,HDOOOQAJ
岐阜地区,岐阜市,21,黒野小,生徒,0167,PL59SRM5
岐阜地区,岐阜市,21,黒野小,生徒,0168,SDX8DKP9
岐阜地区,岐阜市,21,黒野小,生徒,0169,2S2AQMXC
岐阜地区,岐阜市,21,黒野小,生徒,0170,U74G054M
岐阜地区,岐阜市,21,黒野小,生徒,0171,R94QJS04
岐阜地区,岐阜市,21,黒野小,生徒,0172,S41C59GX
岐阜地区,岐阜市,21,黒野小,生徒,0173,XSX7QG6J
岐阜地区,岐阜市,21,黒野小,生徒,0174,6Y4I7ION
岐阜地区,岐阜市,21,黒野小,生徒,0175,DJDYOBVF
岐阜地区,岐阜市,21,黒野小,生徒,0176,N791PB0N
岐阜地区,岐阜市,21,黒野小,生徒,0177,Z73TPUNL
岐阜地区,岐阜市,21,黒野小,生徒,0178,DNQMVUFX
岐阜地区,岐阜市,21,黒野小,生徒,0179,0VQGJ97R
岐阜地区,岐阜市,21,黒野小,生徒,0180,T4EPSXNL
岐阜地区,岐阜市,21,黒野小,生徒,0181,1LC1WJL2
岐阜地区,岐阜市,21,黒野小,生徒,0182,Z1YC80UR
岐阜地区,岐阜市,21,黒野小,生徒,0183,TLNUAAR5
岐阜地区,岐阜市,21,黒野小,生徒,0184,7QY88VWV
岐阜地区,岐阜市,21,黒野小,生徒,0185,W2IZZZ64
岐阜地区,岐阜市,21,黒野小,生徒,0186,Z6I8KQC4
岐阜地区,岐阜市,21,黒野小,生徒,0187,O7ZNHV30
岐阜地区,岐阜市,21,黒野小,生徒,0188,ZXBJPWE0
岐阜地区,岐阜市,21,黒野小,生徒,0189,8PEFRZ23
岐阜地区,岐阜市,21,黒野小,生徒,0190,B9KIA4K4
岐阜地区,岐阜市,21,黒野小,生徒,0191,OD9OHUUS
岐阜地区,岐阜市,21,黒野小,生徒,0192,JOOR93YT
岐阜地区,岐阜市,21,黒野小,生徒,0193,3YGR3CVC
岐阜地区,岐阜市,21,黒野小,生徒,0194,GWU1MXZ5
岐阜地区,岐阜市,21,黒野小,生徒,0195,5V1X2CH9
岐阜地区,岐阜市,21,黒野小,生徒,0196,M2WP34H0
岐阜地区,岐阜市,21,黒野小,生徒,0197,Z2JDTOBY
岐阜地区,岐阜市,21,黒野小,生徒,0198,UUUGK2RT
岐阜地区,岐阜市,21,黒野小,生徒,0199,L59Q6G9M
岐阜地区,岐阜市,21,黒野小,生徒,0200,JEG9J7RS
岐阜地区,岐阜市,21,黒野小,生徒,0201,BM7L6SFT
岐阜地区,岐阜市,21,黒野小,生徒,0202,O9BAH9V1
岐阜地区,岐阜市,21,黒野小,生徒,0203,ZZS8CUJV
岐阜地区,岐阜市,21,黒野小,生徒,0204,U4RC5NME
岐阜地区,岐阜市,21,黒野小,生徒,0205,TEFTG1C4
岐阜地区,岐阜市,21,黒野小,生徒,0206,FPFRS6FR
岐阜地区,岐阜市,21,黒野小,生徒,0207,OAUUKH6C
岐阜地区,岐阜市,21,黒野小,生徒,0208,PV0DPKHN
岐阜地区,岐阜市,21,黒野小,生徒,0209,P7TFJ8RI
岐阜地区,岐阜市,21,黒野小,生徒,0210,GRBRAMAZ
岐阜地区,岐阜市,21,黒野小,生徒,0211,UJES2AWG
岐阜地区,岐阜市,21,黒野小,生徒,0212,NWH6PDIF
岐阜地区,岐阜市,21,黒野小,生徒,0213,VJFPK8G9
岐阜地区,岐阜市,21,黒野小,生徒,0214,TYJ6Q1H8
岐阜地区,岐阜市,21,黒野小,生徒,0215,YHI5TY4I
岐阜地区,岐阜市,21,黒野小,生徒,0216,1XKA0L1I
岐阜地区,岐阜市,21,黒野小,生徒,0217,5E7CD3RB
岐阜地区,岐阜市,21,黒野小,生徒,0218,QXC5W6O8
岐阜地区,岐阜市,21,黒野小,生徒,0219,2KQ0EKTQ
岐阜地区,岐阜市,21,黒野小,生徒,0220,E8RQGBT5
岐阜地区,岐阜市,21,黒野小,生徒,0221,NPD9KJYV
岐阜地区,岐阜市,21,黒野小,生徒,0222,KICDY4B4
岐阜地区,岐阜市,21,黒野小,生徒,0223,AZMZJKUV
岐阜地区,岐阜市,21,黒野小,生徒,0224,URL2ZXKK
岐阜地区,岐阜市,21,黒野小,生徒,0225,QHUUHN53
岐阜地区,岐阜市,21,黒野小,生徒,0226,PKJPU2IU
岐阜地区,岐阜市,21,黒野小,生徒,0227,DAL5X1YB
岐阜地区,岐阜市,21,黒野小,生徒,0228,GQBZMW5H
岐阜地区,岐阜市,21,黒野小,生徒,0229,SCK7RH6I
岐阜地区,岐阜市,21,黒野小,生徒,0230,T5W1HVW8
岐阜地区,岐阜市,21,黒野小,生徒,0231,DDO7A8X5
岐阜地区,岐阜市,21,黒野小,生徒,0232,Z7KEZMID
岐阜地区,岐阜市,21,黒野小,生徒,0233,80DKVHTI
岐阜地区,岐阜市,21,黒野小,生徒,0234,EZ1PPAQ4
岐阜地区,岐阜市,21,黒野小,生徒,0235,4PGFCAS6
岐阜地区,岐阜市,21,黒野小,生徒,0236,JZNPBJ5J
岐阜地区,岐阜市,21,黒野小,生徒,0237,VR82I7DI
岐阜地区,岐阜市,21,黒野小,生徒,0238,AMBNAFGQ
岐阜地区,岐阜市,21,黒野小,生徒,0239,6WWSEP6Q
岐阜地区,岐阜市,21,黒野小,生徒,0240,CUX60TU5
岐阜地区,岐阜市,21,黒野小,生徒,0241,11XOZJRE
岐阜地区,岐阜市,21,黒野小,生徒,0242,MIFKZ0JH
岐阜地区,岐阜市,21,黒野小,生徒,0243,MGOTS52X
岐阜地区,岐阜市,21,黒野小,生徒,0244,NC140DQC
岐阜地区,岐阜市,21,黒野小,生徒,0245,OIDCSP22
岐阜地区,岐阜市,21,黒野小,生徒,0246,V9082FPU
岐阜地区,岐阜市,21,黒野小,生徒,0247,UQ5P6PKH
岐阜地区,岐阜市,21,黒野小,生徒,0248,NIHAY3OM
岐阜地区,岐阜市,21,黒野小,生徒,0249,V5SZ61WN
岐阜地区,岐阜市,21,黒野小,生徒,0250,CFMZFZ3N
岐阜地区,岐阜市,21,黒野小,生徒,0251,7KHHUPGL
岐阜地区,岐阜市,21,黒野小,生徒,0252,Q0FE3L51
岐阜地区,岐阜市,21,黒野小,生徒,0253,G005UF58
岐阜地区,岐阜市,21,黒野小,生徒,0254,9X78Y2IM
岐阜地区,岐阜市,21,黒野小,生徒,0255,KPAIG4QD
岐阜地区,岐阜市,21,黒野小,生徒,0256,YX3FZCD5
岐阜地区,岐阜市,21,黒野小,生徒,0257,4PZ17BG6
岐阜地区,岐阜市,21,黒野小,生徒,0258,X51XOUOI
岐阜地区,岐阜市,21,黒野小,生徒,0259,4B0CIDXM
岐阜地区,岐阜市,21,黒野小,生徒,0260,N365U6EB
岐阜地区,岐阜市,21,黒野小,生徒,0261,65CM3I8V
岐阜地区,岐阜市,21,黒野小,生徒,0262,I89JXUUF
岐阜地区,岐阜市,21,黒野小,生徒,0263,6KNRBIES
岐阜地区,岐阜市,21,黒野小,生徒,0264,VLY32L1W
岐阜地区,岐阜市,21,黒野小,生徒,0265,XYB0RLBH
岐阜地区,岐阜市,21,黒野小,生徒,0266,8ZQUQZRU
岐阜地区,岐阜市,21,黒野小,生徒,0267,T7DLDIFK
岐阜地区,岐阜市,21,黒野小,生徒,0268,PP8OVSES
